2001	1	14	12	0	-7.806	1.488	1.477035	1	137.03	54.01	300.33	83.8838	0	0	0	0	0	54.0082	0.5433	353.1255	0	0	0	1.9507	0
2001	1	15	12	0	-6.688	1.454	1.458336	1	137.03	53.47	300.86	83.8838	0	0	0	0	0	53.4712	0.5364	353.1255	0	0	0	1.9507	0
2001	1	16	12	0	-9.849	1.409	1.44006	1	137.03	52.94	301.39	83.8838	0	0	0	0	0	52.941	0.5297	353.1255	0	0	0	1.9507	0
2001	1	17	12	0	-10.337	1.361	1.422184	1	137.03	52.42	301.92	83.8838	0	0	0	0	0	52.4173	0.5231	353.1255	0	0	0	1.9507	0
2001	1	18	12	0	-13.195	1.326	1.404685	1	137.03	51.9	302.44	83.8838	0	0	0	0	0	51.9001	0.5167	353.1255	0	0	0	1.9507	0
2001	1	19	12	0	-15.023	1.275	1.387542	1	137.03	51.39	302.95	83.8838	0	0	0	0	0	51.3891	0.5104	353.1255	0	0	0	1.9507	0
2001	1	20	12	0	-14.844	1.244	1.370734	1	137.03	50.88	303.45	83.8838	0	0	0	0	0	50.8844	0.5042	353.1255	0	0	0	1.9507	0
2001	1	21	12	0	-13.95	1.206	1.354242	1	137.03	50.39	303.95	83.8838	0	0	0	0	0	50.3858	0.4982	353.1255	0	0	0	1.9507	0
2001	1	22	12	0	-10.607	1.201	1.338048	1	137.03	49.89	304.44	83.8838	0	0	0	0	0	49.8931	0.4922	353.1255	0	0	0	1.9507	0
2001	1	23	12	0	-8.776	1.145	1.322133	1	137.03	49.41	304.93	83.8838	0	0	0	0	0	49.4062	0.4863	353.1255	0	0	0	1.9507	0
2001	1	24	12	0	-7.072	1.117	1.306481	1	137.03	48.93	305.41	83.8838	0	0	0	0	0	48.9252	0.4806	353.1255	0	0	0	1.9507	0
2001	1	25	12	1.879	-2.731	1.018	1.291075	1	139.25	48.45	305.89	83.9992	0	0	0	0	0.01	48.4498	0.4749	353.2948	0	0	0	2.3119	0
2001	1	26	12	2.556	-1.738	1.014	1.278534	0.998	141.88	47.97	306.37	85.0805	0.0118	0	0.5638	0	0.01	47.9674	0.4703	354.3354	0.0314	0.39	0	2.2387	0.0314
2001	1	27	12	0.75	-2.648	0.979	1.264749	0.99	142.0115	47.5	306.83	86.0956	0	0	1.5281	0	0.02	47.5023	0.4652	354.3354	0	1.3243	0	2.1814	0
2001	1	28	12	0.013	-4.899	0.956	1.249876	0.989	141.7853	47.04	307.29	86.3596	0	0	0.3847	0	0.03	47.0426	0.4598	354.3354	0	1.1692	0	2.1619	0
2001	1	29	12	0.221	-4.158	0.956	1.234946	1	142.89	46.59	307.75	86.3886	0	0	0.0272	0	0.03	46.5883	0.4543	354.3354	0	0.8009	0	1.9507	0
2001	1	30	12	0	-7.167	0.945	1.220292	1	142.89	46.14	308.2	86.3886	0	0	0	0	0	46.1392	0.4489	354.3354	0	0.5122	0	1.9509	0
2001	1	31	12	0	-9.258	0.931	1.205893	1	142.89	45.7	308.64	86.3886	0	0	0	0	0	45.6954	0.4436	354.3354	0	0.2965	0	1.9509	0
2001	2	1	12	0	-11.185	0.914	1.191708	1	142.89	45.26	309.08	86.3886	0	0	0	0	0	45.2568	0.4384	354.3354	0	0.1307	0	1.9509	0
2001	2	2	12	0	-17.852	0.893	1.18862	1	142.89	44.82	309.52	86.3886	0	0	0	0	0	44.8192	0.4372	354.3354	0	0.0233	0	1.9509	0
2001	2	3	12	0	-20.654	0.837	1.185587	1	142.89	44.38	309.95	86.3886	0	0	0	0	0	44.3827	0.4361	354.3354	0	0.0014	0	1.9509	0
2001	2	4	12	0	-23.597	0.766	1.182854	1	142.89	43.95	310.39	86.3886	0	0	0	0	0	43.9472	0.4351	354.3354	0	0	0	1.9509	0
2001	2	5	12	0	-23.691	0.717	1.164805	1	142.89	43.52	310.82	86.3886	0	0	0	0	0	43.5183	0.4285	354.3354	0	0	0	1.9509	0
